paso_global,loss,q_promedio,target_promedio,error_td_promedio,beta_per,peso_importancia_promedio,epsilon,tamano_buffer,tiempo_segundos
444000,0.007988844066858292,3.666154384613037,3.601055145263672,0.2744047939777374,0.9328,0.19285595417022705,0.09999999999999998,20000,1863.7205169200897
445000,0.010142747312784195,3.2407422065734863,3.2136688232421875,0.3019780218601227,0.934,0.22338949143886566,0.09999999999999998,20000,1868.0566668510437
446000,0.011897413060069084,3.0860862731933594,3.07033371925354,0.34465518593788147,0.9352,0.22819501161575317,0.09999999999999998,20000,1872.8071911334991
447000,0.004765975754708052,3.570122241973877,3.53041410446167,0.29645711183547974,0.9364,0.14958341419696808,0.09999999999999998,20000,1877.177953004837
448000,0.004362855106592178,3.266594171524048,3.3836402893066406,0.2861374020576477,0.9376,0.11686275899410248,0.09999999999999998,20000,1881.595901966095
449000,0.012087383307516575,3.3311376571655273,3.37164568901062,0.28359177708625793,0.9388,0.346275269985199,0.09999999999999998,20000,1886.2199940681458
450000,0.017337307333946228,3.090709924697876,3.041217803955078,0.2952430844306946,0.9400000000000001,0.34950047731399536,0.09999999999999998,20000,1890.8766310214996
451000,0.010734464973211288,3.4417853355407715,3.5943031311035156,0.2520821988582611,0.9412,0.31174683570861816,0.09999999999999998,20000,1902.1913621425629
452000,0.013696843758225441,3.3210766315460205,3.2176644802093506,0.29085680842399597,0.9424,0.3027709722518921,0.09999999999999998,20000,1906.6040019989014
453000,0.007562628481537104,3.522311210632324,3.6539297103881836,0.21534796059131622,0.9436,0.31867802143096924,0.09999999999999998,20000,1910.739014863968
454000,0.02158140204846859,3.2588727474212646,3.229316234588623,0.3673585057258606,0.9448,0.3481431007385254,0.09999999999999998,20000,1915.5785479545593
455000,0.012474377639591694,3.475172996520996,3.3951992988586426,0.3275282382965088,0.9460000000000001,0.26200246810913086,0.09999999999999998,20000,1920.3860638141632
456000,0.009961875155568123,3.800281286239624,3.850083112716675,0.2589113116264343,0.9472,0.3195990025997162,0.09999999999999998,20000,1924.9780850410461
457000,0.013703273609280586,3.50637149810791,3.5271241664886475,0.3486502170562744,0.9484,0.2568920850753784,0.09999999999999998,20000,1930.245078086853
458000,0.027730312198400497,3.4702422618865967,3.4039857387542725,0.3572261333465576,0.9496,0.3942319452762604,0.09999999999999998,20000,1934.7355210781097
459000,0.013243965804576874,3.2623300552368164,3.258125066757202,0.3243831992149353,0.9508,0.2840985655784607,0.09999999999999998,20000,1939.2170491218567
460000,0.00696580670773983,3.4964590072631836,3.5319125652313232,0.26524782180786133,0.9520000000000001,0.23273345828056335,0.09999999999999998,20000,1943.9163210391998
461000,0.012771914713084698,3.4360973834991455,3.4309563636779785,0.2860395312309265,0.9532,0.30881184339523315,0.09999999999999998,20000,1948.3939859867096
462000,0.006152614951133728,3.2987749576568604,3.3847708702087402,0.22988387942314148,0.9544,0.2353975772857666,0.09999999999999998,20000,1952.82412815094
463000,0.007752011064440012,3.0147831439971924,2.981234550476074,0.27637964487075806,0.9556,0.23041771352291107,0.09999999999999998,20000,1957.2460091114044
464000,0.028888504952192307,3.621227264404297,3.586840867996216,0.32770976424217224,0.9568,0.4989083409309387,0.09999999999999998,20000,1962.3741550445557
465000,0.007656494155526161,3.7557716369628906,3.828059673309326,0.23306745290756226,0.9580000000000001,0.31278014183044434,0.09999999999999998,20000,1966.963427066803
466000,0.022063259035348892,2.911879539489746,2.848263740539551,0.4517478942871094,0.9592,0.27211588621139526,0.09999999999999998,20000,1971.5289511680603
467000,0.018521081656217575,3.6972198486328125,3.6956419944763184,0.32202377915382385,0.9604,0.37230783700942993,0.09999999999999998,20000,1976.2974650859833
468000,0.004801271483302116,3.595796585083008,3.472968578338623,0.19815102219581604,0.9616,0.2165519893169403,0.09999999999999998,20000,1980.8639402389526
469000,0.0016162814572453499,3.731637954711914,3.780510663986206,0.1579498052597046,0.9628,0.10618819296360016,0.09999999999999998,20000,1985.5890350341797
470000,0.006070151925086975,3.702312707901001,3.630260944366455,0.19857077300548553,0.964,0.2617844343185425,0.09999999999999998,20000,1990.1562249660492
471000,0.015073256567120552,3.4217939376831055,3.478520393371582,0.2564597725868225,0.9652,0.43648022413253784,0.09999999999999998,20000,1994.7418911457062
472000,0.0038298843428492546,3.7456517219543457,3.6326732635498047,0.36323294043540955,0.9663999999999999,0.0998508483171463,0.09999999999999998,20000,1999.2514901161194
473000,0.01184021309018135,3.6509878635406494,3.6368398666381836,0.2728726863861084,0.9676,0.3381187319755554,0.09999999999999998,20000,2003.9459960460663
474000,0.009313369169831276,3.784048557281494,3.8789234161376953,0.24050086736679077,0.9688,0.29986608028411865,0.09999999999999998,20000,2008.3851850032806
475000,0.0011034421622753143,4.060770034790039,4.240988254547119,0.2295255959033966,0.97,0.06372575461864471,0.09999999999999998,20000,2013.0152280330658
