episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
278,55704,30.0,167,0.7994656,True,False
279,55907,50.0,203,0.7987348,True,False
280,56032,0.0,125,0.7982848,True,False
281,56188,50.0,156,0.7977232,True,False
282,56276,5.0,88,0.7974064,True,False
283,56471,45.0,195,0.7967044,True,False
284,56613,25.0,142,0.7961932,True,False
285,56912,110.0,299,0.7951168,True,False
286,57058,40.0,146,0.7945911999999999,True,False
287,57144,0.0,86,0.7942816,True,False
288,57283,5.0,139,0.7937812,True,False
289,57435,55.0,152,0.793234,True,False
290,57589,35.0,154,0.7926796,True,False
291,57743,20.0,154,0.7921252,True,False
292,57835,5.0,92,0.791794,True,False
293,58005,30.0,170,0.791182,True,False
294,58155,85.0,150,0.7906420000000001,True,False
295,58267,0.0,112,0.7902388,True,False
296,59038,140.0,771,0.7874632,True,False
297,59196,50.0,158,0.7868944,True,False
298,59304,0.0,108,0.7865056,True,False
299,59463,20.0,159,0.7859332,True,False
300,59590,5.0,127,0.7854760000000001,True,False
301,60016,335.0,426,0.7839423999999999,True,False
302,60163,5.0,147,0.7834132,True,False
303,60351,25.0,188,0.7827364,True,False
304,60582,30.0,231,0.7819048,True,False
305,60755,65.0,173,0.781282,True,False
306,60845,0.0,90,0.780958,True,False
307,61020,45.0,175,0.780328,True,False
308,61163,0.0,143,0.7798132,True,False
309,61315,30.0,152,0.779266,True,False
310,61521,65.0,206,0.7785244,True,False
311,61609,5.0,88,0.7782076,True,False
312,61702,0.0,93,0.7778728,True,False
313,61922,15.0,220,0.7770808,True,False
314,62142,105.0,220,0.7762888,True,False
315,62336,110.0,194,0.7755904,True,False
316,62484,30.0,148,0.7750576,True,False
317,62643,50.0,159,0.7744852,True,False
318,62802,5.0,159,0.7739128,True,False
319,62990,75.0,188,0.773236,True,False
320,63133,15.0,143,0.7727212,True,False
321,63358,90.0,225,0.7719112,True,False
322,63531,50.0,173,0.7712884,True,False
323,63630,5.0,99,0.770932,True,False
324,63797,30.0,167,0.7703308,True,False
325,64017,75.0,220,0.7695388,True,False
326,64244,35.0,227,0.7687216,True,False
327,64398,30.0,154,0.7681671999999999,True,False
328,64548,30.0,150,0.7676272,True,False
329,64698,75.0,150,0.7670872,True,False
330,64848,20.0,150,0.7665472,True,False
331,65006,30.0,158,0.7659784000000001,True,False
332,65186,80.0,180,0.7653304000000001,True,False
333,65273,0.0,87,0.7650172,True,False
