episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
271,806350,235.0,309,0.09999999999999998,True,False
272,806657,260.0,307,0.09999999999999998,True,False
273,806985,160.0,328,0.09999999999999998,True,False
274,807442,450.0,457,0.09999999999999998,True,False
275,807811,490.0,369,0.09999999999999998,True,False
276,808433,485.0,622,0.09999999999999998,True,False
277,808707,200.0,274,0.09999999999999998,True,False
278,809143,330.0,436,0.09999999999999998,True,False
279,809472,450.0,329,0.09999999999999998,True,False
280,809770,245.0,298,0.09999999999999998,True,False
281,810366,380.0,596,0.09999999999999998,True,False
282,810645,205.0,279,0.09999999999999998,True,False
283,811229,390.0,584,0.09999999999999998,True,False
284,811504,255.0,275,0.09999999999999998,True,False
285,811785,230.0,281,0.09999999999999998,True,False
286,812275,335.0,490,0.09999999999999998,True,False
287,812569,230.0,294,0.09999999999999998,True,False
288,812904,220.0,335,0.09999999999999998,True,False
289,813102,135.0,198,0.09999999999999998,True,False
290,813530,290.0,428,0.09999999999999998,True,False
291,813848,230.0,318,0.09999999999999998,True,False
292,814191,205.0,343,0.09999999999999998,True,False
293,814725,305.0,534,0.09999999999999998,True,False
294,815056,245.0,331,0.09999999999999998,True,False
295,815450,350.0,394,0.09999999999999998,True,False
296,815784,270.0,334,0.09999999999999998,True,False
297,816106,460.0,322,0.09999999999999998,True,False
298,816466,265.0,360,0.09999999999999998,True,False
299,816872,370.0,406,0.09999999999999998,True,False
300,817143,200.0,271,0.09999999999999998,True,False
301,817606,380.0,463,0.09999999999999998,True,False
302,818161,455.0,555,0.09999999999999998,True,False
303,818693,325.0,532,0.09999999999999998,True,False
304,819215,415.0,522,0.09999999999999998,True,False
305,819616,310.0,401,0.09999999999999998,True,False
306,819904,175.0,288,0.09999999999999998,True,False
307,820335,315.0,431,0.09999999999999998,True,False
308,820892,370.0,557,0.09999999999999998,True,False
309,821066,60.0,174,0.09999999999999998,True,False
310,821495,335.0,429,0.09999999999999998,True,False
311,822255,490.0,760,0.09999999999999998,True,False
312,822682,485.0,427,0.09999999999999998,True,False
313,823013,235.0,331,0.09999999999999998,True,False
314,823671,465.0,658,0.09999999999999998,True,False
315,823915,125.0,244,0.09999999999999998,True,False
316,824189,200.0,274,0.09999999999999998,True,False
317,824331,65.0,142,0.09999999999999998,True,False
318,824742,300.0,411,0.09999999999999998,True,False
319,825470,915.0,728,0.09999999999999998,True,False
320,825803,250.0,333,0.09999999999999998,True,False
321,826353,355.0,550,0.09999999999999998,True,False
322,826524,80.0,171,0.09999999999999998,True,False
323,826991,295.0,467,0.09999999999999998,True,False
324,827686,460.0,695,0.09999999999999998,True,False
325,828034,310.0,348,0.09999999999999998,True,False
326,828362,235.0,328,0.09999999999999998,True,False
327,828669,255.0,307,0.09999999999999998,True,False
328,828818,80.0,149,0.09999999999999998,True,False
329,829009,135.0,191,0.09999999999999998,True,False
330,829537,400.0,528,0.09999999999999998,True,False
331,830148,380.0,611,0.09999999999999998,True,False
332,830539,360.0,391,0.09999999999999998,True,False
333,830725,65.0,186,0.09999999999999998,True,False
334,831136,290.0,411,0.09999999999999998,True,False
335,831828,545.0,692,0.09999999999999998,True,False
336,832014,150.0,186,0.09999999999999998,True,False
337,832286,150.0,272,0.09999999999999998,True,False
338,832791,555.0,505,0.09999999999999998,True,False
339,833018,150.0,227,0.09999999999999998,True,False
340,833316,230.0,298,0.09999999999999998,True,False
341,833746,305.0,430,0.09999999999999998,True,False
342,833904,85.0,158,0.09999999999999998,True,False
343,834852,635.0,948,0.09999999999999998,True,False
344,835129,195.0,277,0.09999999999999998,True,False
