episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
3959,922779,450.0,449,0.09999999999999998,True,False
3960,922870,0.0,91,0.09999999999999998,True,False
3961,923029,110.0,159,0.09999999999999998,True,False
3962,923185,55.0,156,0.09999999999999998,True,False
3963,923474,170.0,289,0.09999999999999998,True,False
3964,923908,510.0,434,0.09999999999999998,True,False
3965,924292,190.0,384,0.09999999999999998,True,False
3966,924573,215.0,281,0.09999999999999998,True,False
3967,924668,15.0,95,0.09999999999999998,True,False
3968,924766,30.0,98,0.09999999999999998,True,False
3969,925047,185.0,281,0.09999999999999998,True,False
3970,925328,255.0,281,0.09999999999999998,True,False
3971,925624,210.0,296,0.09999999999999998,True,False
3972,925817,105.0,193,0.09999999999999998,True,False
3973,926157,245.0,340,0.09999999999999998,True,False
3974,926294,65.0,137,0.09999999999999998,True,False
3975,926442,100.0,148,0.09999999999999998,True,False
3976,926874,245.0,432,0.09999999999999998,True,False
3977,927100,60.0,226,0.09999999999999998,True,False
3978,927304,105.0,204,0.09999999999999998,True,False
3979,927405,5.0,101,0.09999999999999998,True,False
3980,927587,125.0,182,0.09999999999999998,True,False
3981,927929,355.0,342,0.09999999999999998,True,False
3982,928017,20.0,88,0.09999999999999998,True,False
3983,928180,105.0,163,0.09999999999999998,True,False
3984,928279,25.0,99,0.09999999999999998,True,False
3985,928363,20.0,84,0.09999999999999998,True,False
