episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
547,112199,0.0,94,0.5960836,True,False
548,112323,45.0,124,0.5956372,True,False
549,112507,65.0,184,0.5949748,True,False
550,112616,40.0,109,0.5945824,True,False
551,112798,75.0,182,0.5939272,True,False
552,113395,195.0,597,0.591778,True,False
553,113576,35.0,181,0.5911264,True,False
554,113964,65.0,388,0.5897296000000001,True,False
555,114211,60.0,247,0.5888404,True,False
556,114302,0.0,91,0.5885128,True,False
557,114523,80.0,221,0.5877171999999999,True,False
558,114685,20.0,162,0.587134,True,False
559,114830,25.0,145,0.5866119999999999,True,False
560,114981,70.0,151,0.5860684,True,False
561,115314,75.0,333,0.5848696,True,False
562,115551,55.0,237,0.5840164,True,False
563,116339,460.0,788,0.5811796,True,False
564,116884,180.0,545,0.5792176,True,False
565,117071,50.0,187,0.5785444,True,False
566,117594,185.0,523,0.5766616,True,False
567,117754,75.0,160,0.5760856,True,False
568,117999,30.0,245,0.5752036,True,False
569,118312,110.0,313,0.5740768,True,False
570,118667,60.0,355,0.5727987999999999,True,False
571,118871,75.0,204,0.5720643999999999,True,False
572,119026,80.0,155,0.5715064,True,False
573,119213,30.0,187,0.5708332,True,False
574,119428,50.0,215,0.5700592,True,False
575,119606,75.0,178,0.5694184,True,False
576,119698,0.0,92,0.5690872,True,False
577,119879,20.0,181,0.5684355999999999,True,False
578,120429,210.0,550,0.5664556000000001,True,False
579,120611,105.0,182,0.5658004,True,False
580,120763,55.0,152,0.5652532,True,False
581,120976,105.0,213,0.5644864,True,False
582,121503,425.0,527,0.5625892,True,False
583,121669,40.0,166,0.5619916,True,False
584,122017,235.0,348,0.5607388,True,False
585,122172,45.0,155,0.5601807999999999,True,False
586,122319,30.0,147,0.5596516,True,False
587,122487,35.0,168,0.5590468,True,False
588,122644,55.0,157,0.5584815999999999,True,False
589,123235,255.0,591,0.556354,True,False
590,123448,105.0,213,0.5555872,True,False
591,123597,15.0,149,0.5550508000000001,True,False
592,123776,85.0,179,0.5544064,True,False
593,123954,55.0,178,0.5537656,True,False
594,124097,30.0,143,0.5532508,True,False
595,124248,75.0,151,0.5527072,True,False
596,124429,80.0,181,0.5520556,True,False
597,124725,125.0,296,0.55099,True,False
598,124907,75.0,182,0.5503347999999999,True,False
599,125087,45.0,180,0.5496867999999999,True,False
600,125207,15.0,120,0.5492547999999999,True,False
601,125353,50.0,146,0.5487292,True,False
602,125528,50.0,175,0.5480992,True,False
603,125657,30.0,129,0.5476348,True,False
604,125839,20.0,182,0.5469796,True,False
605,125954,5.0,115,0.5465655999999999,True,False
606,126091,5.0,137,0.5460723999999999,True,False
607,126271,50.0,180,0.5454244,True,False
608,126484,75.0,213,0.5446576,True,False
609,126706,65.0,222,0.5438584,True,False
610,127130,205.0,424,0.542332,True,False
611,127285,65.0,155,0.541774,True,False
612,127485,10.0,200,0.541054,True,False
613,127700,65.0,215,0.54028,True,False
614,127925,40.0,225,0.5394699999999999,True,False
615,128038,10.0,113,0.5390632,True,False
616,128215,30.0,177,0.5384260000000001,True,False
617,128518,65.0,303,0.5373352,True,False
618,128797,55.0,279,0.5363308,True,False
619,129207,65.0,410,0.5348548,True,False
620,129848,190.0,641,0.5325472,True,False
621,130050,50.0,202,0.53182,True,False
622,130225,75.0,175,0.5311899999999999,True,False
623,130351,25.0,126,0.5307364,True,False
624,130546,20.0,195,0.5300344,True,False
625,130704,15.0,158,0.5294656,True,False
626,130881,35.0,177,0.5288284,True,False
627,131085,55.0,204,0.528094,True,False
628,131266,105.0,181,0.5274424,True,False
629,131660,135.0,394,0.526024,True,False
630,131812,50.0,152,0.5254768,True,False
631,131980,35.0,168,0.524872,True,False
632,132178,90.0,198,0.5241592,True,False
633,132360,75.0,182,0.523504,True,False
634,132521,25.0,161,0.5229244,True,False
635,132685,75.0,164,0.5223340000000001,True,False
636,133364,180.0,679,0.5198896,True,False
637,133510,60.0,146,0.519364,True,False
638,133724,105.0,214,0.5185936,True,False
639,134260,220.0,536,0.516664,True,False
640,134407,85.0,147,0.5161348,True,False
641,134614,70.0,207,0.5153896,True,False
642,134811,85.0,197,0.5146804,True,False
643,135015,80.0,204,0.513946,True,False
644,135179,80.0,164,0.5133556,True,False
645,135770,260.0,591,0.511228,True,False
646,135908,45.0,138,0.5107311999999999,True,False
647,136085,35.0,177,0.5100939999999999,True,False
648,136177,0.0,92,0.5097628000000001,True,False
649,136336,105.0,159,0.5091903999999999,True,False
650,136482,30.0,146,0.5086648,True,False
