episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
737,148437,50.0,202,0.4656267999999999,True,False
738,148643,75.0,206,0.4648852,True,False
739,148774,20.0,131,0.4644136,True,False
740,148959,80.0,185,0.4637475999999999,True,False
741,149121,35.0,162,0.4631643999999999,True,False
742,149561,155.0,440,0.4615804,True,False
743,149723,35.0,162,0.4609972,True,False
744,150235,170.0,512,0.45915399999999995,True,False
745,150394,35.0,159,0.45858160000000003,True,False
746,150588,110.0,194,0.45788319999999993,True,False
747,150669,5.0,81,0.4575916,True,False
748,150844,75.0,175,0.45696159999999997,True,False
749,151044,80.0,200,0.4562415999999999,True,False
750,151386,5.0,342,0.45501040000000004,True,False
751,151570,105.0,184,0.454348,True,False
752,151657,0.0,87,0.45403480000000007,True,False
753,151746,0.0,89,0.45371439999999996,True,False
754,151904,60.0,158,0.4531455999999999,True,False
755,152227,255.0,323,0.4519828,True,False
756,152314,5.0,87,0.4516696,True,False
757,152438,10.0,124,0.45122320000000005,True,False
758,152632,55.0,194,0.45052480000000006,True,False
759,152715,5.0,83,0.450226,True,False
760,152865,55.0,150,0.44968600000000003,True,False
761,152959,5.0,94,0.44934759999999996,True,False
762,153066,5.0,107,0.4489624,True,False
763,153234,50.0,168,0.4483575999999999,True,False
764,153439,40.0,205,0.4476196,True,False
765,153641,70.0,202,0.44689239999999997,True,False
766,153863,80.0,222,0.44609319999999997,True,False
767,153948,5.0,85,0.44578719999999994,True,False
768,154098,20.0,150,0.44524719999999995,True,False
769,154468,50.0,370,0.44391519999999995,True,False
770,154662,85.0,194,0.44321679999999997,True,False
771,154829,30.0,167,0.4426156,True,False
772,155139,65.0,310,0.4414996,True,False
773,155291,30.0,152,0.4409523999999999,True,False
774,155463,25.0,172,0.4403332,True,False
775,155725,100.0,262,0.43938999999999995,True,False
776,155808,0.0,83,0.4390912,True,False
777,155895,0.0,87,0.438778,True,False
778,155977,0.0,82,0.43848279999999995,True,False
779,156161,75.0,184,0.4378204,True,False
780,156254,0.0,93,0.4374855999999999,True,False
781,156439,75.0,185,0.4368196,True,False
782,157143,300.0,704,0.4342851999999999,True,False
783,157341,80.0,198,0.43357239999999997,True,False
784,157525,55.0,184,0.43291,True,False
785,157786,110.0,261,0.4319704,True,False
786,157991,95.0,205,0.43123239999999996,True,False
787,158183,85.0,192,0.43054120000000007,True,False
788,158318,15.0,135,0.4300552000000001,True,False
789,158559,30.0,241,0.4291876,True,False
790,158741,70.0,182,0.42853240000000004,True,False
791,159107,125.0,366,0.4272148,True,False
792,159268,65.0,161,0.4266352,True,False
793,159426,10.0,158,0.42606639999999996,True,False
794,159589,45.0,163,0.42547959999999996,True,False
795,159704,35.0,115,0.42506559999999993,True,False
796,159789,0.0,85,0.4247596,True,False
797,159884,0.0,95,0.42441759999999995,True,False
798,160068,80.0,184,0.4237552,True,False
799,160151,0.0,83,0.42345640000000007,True,False
800,160303,60.0,152,0.4229092,True,False
801,160465,50.0,162,0.422326,True,False
802,160672,90.0,207,0.4215808,True,False
803,160821,55.0,149,0.4210444,True,False
