episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
617,126396,75.0,167,0.5449744,True,False
618,126521,0.0,125,0.5445244,True,False
619,126669,5.0,148,0.5439916,True,False
620,126848,50.0,179,0.5433472,True,False
621,127116,35.0,268,0.5423823999999999,True,False
622,127608,210.0,492,0.5406112000000001,True,False
623,127817,75.0,209,0.5398588,True,False
624,127989,120.0,172,0.5392396,True,False
625,128153,55.0,164,0.5386492,True,False
626,128362,75.0,209,0.5378968,True,False
627,128519,80.0,157,0.5373316,True,False
628,128898,105.0,379,0.5359672,True,False
629,129107,50.0,209,0.5352148,True,False
630,129252,15.0,145,0.5346928,True,False
631,129454,65.0,202,0.5339655999999999,True,False
632,129600,20.0,146,0.53344,True,False
633,129895,295.0,295,0.532378,True,False
634,130094,65.0,199,0.5316616000000001,True,False
635,130390,30.0,296,0.530596,True,False
636,130571,20.0,181,0.5299444,True,False
637,130662,0.0,91,0.5296168,True,False
638,130813,30.0,151,0.5290732,True,False
639,130906,5.0,93,0.5287383999999999,True,False
640,131059,65.0,153,0.5281876,True,False
641,131348,80.0,289,0.5271472,True,False
642,131480,10.0,132,0.5266719999999999,True,False
643,131959,110.0,479,0.5249476,True,False
644,132116,55.0,157,0.5243823999999999,True,False
645,132633,210.0,517,0.5225211999999999,True,False
646,132845,30.0,212,0.5217579999999999,True,False
647,132957,5.0,112,0.5213548,True,False
648,133078,5.0,121,0.5209192,True,False
649,133304,75.0,226,0.5201056,True,False
650,133519,65.0,215,0.5193316,True,False
651,133794,45.0,275,0.5183416000000001,True,False
652,133880,0.0,86,0.518032,True,False
653,133968,0.0,88,0.5177152,True,False
654,134147,15.0,179,0.5170708,True,False
655,134517,335.0,370,0.5157388,True,False
656,134714,45.0,197,0.5150296,True,False
657,134976,110.0,262,0.5140863999999999,True,False
658,135134,75.0,158,0.5135175999999999,True,False
659,135401,60.0,267,0.5125564,True,False
660,135548,15.0,147,0.5120271999999999,True,False
661,135692,50.0,144,0.5115088,True,False
662,135805,5.0,113,0.511102,True,False
663,135957,35.0,152,0.5105548,True,False
664,136040,5.0,83,0.510256,True,False
665,136132,0.0,92,0.5099248,True,False
666,136347,110.0,215,0.5091508,True,False
667,136849,335.0,502,0.5073436,True,False
668,136939,0.0,90,0.5070196,True,False
669,137133,60.0,194,0.5063211999999999,True,False
670,137239,25.0,106,0.5059396,True,False
671,137458,55.0,219,0.5051512,True,False
672,137616,65.0,158,0.5045824000000001,True,False
673,138030,105.0,414,0.5030919999999999,True,False
674,138117,0.0,87,0.5027788,True,False
675,138333,120.0,216,0.5020011999999999,True,False
676,138481,5.0,148,0.5014684,True,False
677,138689,110.0,208,0.5007196,True,False
678,138911,55.0,222,0.49992039999999993,True,False
679,139068,55.0,157,0.4993552,True,False
680,139266,70.0,198,0.49864239999999993,True,False
681,139420,105.0,154,0.498088,True,False
682,139579,80.0,159,0.49751559999999995,True,False
683,139960,125.0,381,0.49614400000000003,True,False
684,140298,120.0,338,0.4949272,True,False
685,140399,5.0,101,0.4945636,True,False
686,140490,0.0,91,0.494236,True,False
687,140766,120.0,276,0.49324239999999997,True,False
688,140876,0.0,110,0.4928464,True,False
689,140995,30.0,119,0.4924179999999999,True,False
690,141134,10.0,139,0.49191759999999995,True,False
691,141409,140.0,275,0.4909275999999999,True,False
692,141749,300.0,340,0.4897035999999999,True,False
693,142146,210.0,397,0.4882744,True,False
694,142372,55.0,226,0.4874608,True,False
695,142522,30.0,150,0.48692079999999993,True,False
696,142619,0.0,97,0.4865716,True,False
697,143036,170.0,417,0.4850704,True,False
698,143444,220.0,408,0.4836016000000001,True,False
699,143590,55.0,146,0.48307599999999995,True,False
700,143789,70.0,199,0.4823596,True,False
701,143872,5.0,83,0.48206079999999996,True,False
702,144071,5.0,199,0.4813444,True,False
703,144184,20.0,113,0.48093759999999997,True,False
704,144362,50.0,178,0.48029679999999997,True,False
705,144457,0.0,95,0.4799548,True,False
706,144539,0.0,82,0.47965959999999996,True,False
707,144701,35.0,162,0.47907639999999996,True,False
708,144806,0.0,105,0.47869839999999997,True,False
709,145006,50.0,200,0.4779784,True,False
710,145123,5.0,117,0.4775572,True,False
711,145204,0.0,81,0.47726559999999996,True,False
712,145533,105.0,329,0.4760812,True,False
713,145659,35.0,126,0.47562759999999993,True,False
714,145746,0.0,87,0.4753144,True,False
715,145872,10.0,126,0.47486079999999997,True,False
716,146161,55.0,289,0.4738203999999999,True,False
717,146449,90.0,288,0.47278359999999997,True,False
718,146530,5.0,81,0.472492,True,False
719,146612,5.0,82,0.47219679999999997,True,False
720,146756,15.0,144,0.47167839999999994,True,False
721,146935,90.0,179,0.47103399999999995,True,False
722,147032,0.0,97,0.4706848,True,False
723,147192,65.0,160,0.4701088,True,False
724,147568,100.0,376,0.4687551999999999,True,False
725,147856,325.0,288,0.4677184,True,False
726,148028,45.0,172,0.46709920000000005,True,False
727,148198,90.0,170,0.4664872,True,False
728,148312,5.0,114,0.46607679999999996,True,False
729,148602,105.0,290,0.4650327999999999,True,False
730,148818,105.0,216,0.4642552,True,False
